id,cuisine
25913,mexican
39715,vietnamese
23135,southern_us
47022,indian
24160,mexican
18619,italian
12574,japanese
22681,indian
33692,cajun_creole
538,mexican
22118,chinese
21890,greek
36340,mexican
27973,moroccan
12870,mexican
22564,japanese
35063,moroccan
7000,russian
11318,brazilian
47001,italian
11395,japanese
23507,jamaican
47242,italian
48957,italian
17721,filipino
25138,vietnamese
47438,cajun_creole
47162,french
42459,french
6486,italian
24116,japanese
31596,thai
38887,filipino
10665,indian
13712,southern_us
2633,japanese
35784,french
45204,french
46722,southern_us
34949,cajun_creole
35321,thai
46430,jamaican
34431,french
30890,filipino
42132,southern_us
15702,vietnamese
47719,southern_us
45160,italian
20600,brazilian
10800,french
30479,greek
9457,cajun_creole
26571,korean
42942,southern_us
36635,mexican
43617,thai
16911,mexican
122,mexican
22340,british
37007,italian
23595,italian
25233,french
5503,korean
47338,chinese
44695,vietnamese
7141,spanish
14564,greek
19655,russian
35326,brazilian
35922,mexican
28171,filipino
1322,greek
14923,southern_us
42344,italian
16380,mexican
15233,indian
8338,filipino
41014,vietnamese
30440,mexican
23043,japanese
20788,southern_us
14375,jamaican
1184,vietnamese
34280,british
46171,cajun_creole
31834,thai
14759,indian
15855,thai
6662,italian
15056,greek
34873,korean
20089,southern_us
20015,cajun_creole
18402,italian
6418,british
1454,vietnamese
14070,thai
26424,japanese
27349,indian
26459,korean
13151,french
12264,italian
18366,french
46851,spanish
18954,italian
39858,japanese
43500,irish
21656,cajun_creole
10505,thai
5313,moroccan
28951,chinese
19961,indian
1795,british
9917,french
26180,mexican
9726,italian
47689,italian
7866,mexican
41625,mexican
35160,jamaican
4430,southern_us
39082,french
46186,indian
11988,indian
24177,vietnamese
31849,greek
41194,french
36968,mexican
42330,chinese
36791,filipino
19704,greek
4933,indian
4255,mexican
37105,cajun_creole
35848,mexican
17416,cajun_creole
39066,italian
36270,cajun_creole
24406,cajun_creole
20517,italian
27630,mexican
19670,french
4685,moroccan
45260,french
378,japanese
40841,cajun_creole
27632,japanese
12193,mexican
38047,mexican
10170,italian
25043,chinese
23851,greek
14743,korean
13294,southern_us
26466,korean
32002,italian
37526,southern_us
8888,brazilian
38945,russian
38546,greek
38869,russian
10556,mexican
3296,italian
25977,mexican
32025,mexican
44087,italian
32762,mexican
824,indian
44636,italian
542,vietnamese
38218,french
41930,vietnamese
1987,cajun_creole
37378,cajun_creole
8873,italian
1513,japanese
44013,thai
38042,japanese
11576,jamaican
24510,french
823,spanish
23443,thai
34870,indian
3846,cajun_creole
14993,french
16854,mexican
5886,spanish
33793,italian
2999,british
20843,mexican
29153,thai
33790,greek
16516,italian
37887,french
18466,indian
48033,spanish
45404,spanish
4175,mexican
31986,italian
38555,indian
26832,korean
19810,brazilian
49086,italian
39579,southern_us
25551,cajun_creole
42549,indian
22052,mexican
45632,southern_us
4143,mexican
11310,french
32839,japanese
48171,filipino
22896,italian
10878,moroccan
31643,mexican
47624,southern_us
35141,cajun_creole
13498,japanese
24566,cajun_creole
16533,southern_us
15437,mexican
19426,greek
32416,thai
2427,italian
9178,southern_us
40606,jamaican
28450,japanese
7946,italian
21756,moroccan
17843,jamaican
44066,british
7427,chinese
11297,french
42965,greek
23067,french
35066,vietnamese
27938,greek
39075,mexican
20200,spanish
19823,russian
12336,japanese
34714,thai
45388,italian
25639,greek
33985,french
25524,thai
19641,indian
11106,korean
22165,italian
35412,italian
23475,korean
1570,spanish
12815,french
37253,italian
16900,italian
7701,italian
49391,jamaican
1132,southern_us
13051,mexican
2284,chinese
21410,southern_us
25604,italian
45746,thai
35911,southern_us
26608,japanese
16991,french
40657,mexican
47960,french
38408,southern_us
1295,southern_us
40139,russian
38538,british
26420,spanish
10326,thai
5181,mexican
18210,indian
3241,southern_us
27062,italian
41527,thai
45484,spanish
38755,french
47246,cajun_creole
164,greek
723,moroccan
299,russian
1519,southern_us
34077,filipino
45254,japanese
34760,mexican
11154,indian
26274,greek
15081,greek
45100,cajun_creole
1417,french
32083,mexican
29971,british
17679,mexican
36539,indian
34975,spanish
4633,italian
10321,mexican
35565,greek
26919,chinese
9549,italian
31863,cajun_creole
22053,greek
19443,french
18540,greek
23354,southern_us
13859,cajun_creole
23904,korean
6675,italian
18595,cajun_creole
12967,japanese
17283,southern_us
23211,russian
14358,jamaican
31398,indian
42650,italian
25258,vietnamese
18457,vietnamese
11810,mexican
9499,cajun_creole
11943,japanese
6810,thai
34323,russian
23296,vietnamese
45927,french
45196,french
19917,japanese
20210,spanish
41629,jamaican
39907,italian
4956,mexican
37058,cajun_creole
20859,filipino
3315,french
4401,spanish
21361,italian
44164,british
26391,irish
47771,italian
44140,greek
43739,moroccan
12481,southern_us
12292,thai
15965,indian
23409,mexican
39005,korean
2774,southern_us
14529,korean
16926,vietnamese
26890,brazilian
9663,russian
43052,vietnamese
24193,irish
5476,french
10048,greek
1981,mexican
12194,chinese
22202,russian
7626,japanese
37365,mexican
44144,indian
37723,russian
47194,japanese
30827,irish
33108,indian
2075,cajun_creole
6326,italian
11083,mexican
30311,japanese
45371,mexican
18232,indian
9768,korean
6648,british
35650,cajun_creole
23013,italian
6669,mexican
42670,jamaican
18155,cajun_creole
44622,vietnamese
28426,mexican
23743,mexican
14176,brazilian
9576,italian
36577,mexican
16671,italian
22964,thai
16424,chinese
47225,japanese
17565,french
36401,filipino
30314,brazilian
32982,french
21866,french
1475,french
13053,british
33983,russian
24051,french
22800,jamaican
16561,japanese
2740,russian
219,spanish
48737,greek
2164,russian
13579,greek
71,cajun_creole
12420,mexican
35209,mexican
11472,british
43172,chinese
24927,southern_us
37102,moroccan
10743,greek
27874,indian
9565,spanish
21419,french
767,chinese
28308,italian
37605,cajun_creole
9558,irish
31527,irish
2419,chinese
7541,filipino
11400,italian
23487,thai
8087,cajun_creole
21906,french
48830,mexican
37328,brazilian
45490,greek
9710,greek
16153,spanish
39537,jamaican
13923,jamaican
8120,cajun_creole
12923,cajun_creole
1556,filipino
6871,spanish
34201,british
36146,filipino
33170,spanish
20082,brazilian
26517,irish
15214,cajun_creole
34092,southern_us
40902,cajun_creole
44452,greek
2083,filipino
44897,italian
17850,french
26693,greek
19618,japanese
35589,indian
46084,southern_us
17256,mexican
47570,jamaican
32796,southern_us
27047,moroccan
39487,italian
130,thai
17627,cajun_creole
29072,cajun_creole
1108,southern_us
22666,southern_us
41630,southern_us
27289,italian
42299,cajun_creole
36078,jamaican
7098,brazilian
46999,thai
28791,chinese
39576,mexican
2447,french
22449,indian
23828,indian
5660,russian
47460,korean
17912,southern_us
12288,french
44037,moroccan
20875,mexican
6500,korean
13813,mexican
4907,indian
38186,spanish
9816,mexican
8170,greek
21681,vietnamese
42384,mexican
35366,chinese
34244,indian
35421,mexican
33457,mexican
28026,cajun_creole
38122,moroccan
21362,french
42253,cajun_creole
21994,moroccan
34457,chinese
40229,mexican
10181,mexican
38257,french
40992,southern_us
15617,french
34754,thai
45459,italian
31295,cajun_creole
44977,french
18322,japanese
23257,jamaican
10084,brazilian
16445,indian
10594,chinese
26828,greek
47643,japanese
49680,thai
27446,italian
8731,brazilian
37341,indian
42241,japanese
13669,french
21403,jamaican
688,mexican
23894,cajun_creole
35753,italian
44692,greek
235,mexican
20982,greek
10166,mexican
2187,mexican
5022,thai
49037,italian
44478,italian
8912,thai
8919,greek
23856,southern_us
14647,french
48870,filipino
14377,mexican
18548,british
39591,southern_us
46746,french
31926,cajun_creole
10159,thai
11342,vietnamese
32421,southern_us
19969,italian
3029,russian
39565,southern_us
7426,southern_us
20624,greek
4385,british
18761,spanish
46710,vietnamese
46241,southern_us
14208,indian
29323,southern_us
40663,british
32391,mexican
9506,spanish
35402,italian
48796,italian
4657,thai
2404,filipino
36923,indian
41762,southern_us
19344,chinese
19876,italian
39452,cajun_creole
19209,indian
35461,thai
5784,southern_us
40345,british
24765,spanish
25563,southern_us
40680,mexican
36932,cajun_creole
28106,mexican
12717,mexican
40100,southern_us
6960,chinese
20724,indian
24433,french
32118,chinese
22353,mexican
23040,mexican
46246,spanish
36642,cajun_creole
21579,southern_us
24073,southern_us
16775,vietnamese
24732,spanish
24221,french
33300,british
34971,vietnamese
19777,french
24337,cajun_creole
24709,korean
28557,italian
8963,thai
31515,mexican
22575,filipino
11011,italian
42030,italian
48012,jamaican
13623,vietnamese
49552,mexican
5702,chinese
3847,greek
34221,greek
4312,irish
35834,moroccan
11849,cajun_creole
38290,indian
3064,southern_us
30099,french
37354,mexican
27877,italian
45642,spanish
10629,brazilian
17557,mexican
3725,mexican
49507,greek
5560,moroccan
42239,indian
29559,thai
46028,french
26523,mexican
28313,chinese
32502,thai
43610,brazilian
35563,spanish
22160,filipino
11258,jamaican
36220,chinese
15974,british
30449,indian
29676,indian
29951,thai
2268,brazilian
36813,southern_us
28096,mexican
40471,italian
6545,russian
33598,moroccan
22338,thai
41918,thai
2133,mexican
42259,chinese
11056,mexican
7034,italian
17040,filipino
35238,russian
46155,cajun_creole
23356,italian
3909,indian
22107,mexican
1656,southern_us
9302,irish
19473,greek
13566,brazilian
23424,italian
4139,irish
15970,french
47732,southern_us
37251,british
44870,vietnamese
9773,french
2131,brazilian
6381,spanish
9613,southern_us
47364,korean
34376,italian
26408,japanese
4763,spanish
18982,mexican
2766,chinese
19247,chinese
13462,japanese
19678,russian
22814,moroccan
18582,cajun_creole
3124,vietnamese
19347,greek
8812,italian
22037,italian
15423,southern_us
35960,southern_us
49336,jamaican
1255,mexican
17646,cajun_creole
20631,southern_us
19492,southern_us
22895,greek
18607,british
34569,chinese
48356,spanish
12252,cajun_creole
21071,french
22458,brazilian
19585,russian
15597,indian
15038,jamaican
20028,jamaican
29764,mexican
17206,mexican
40901,mexican
37954,thai
16933,chinese
42657,moroccan
21846,chinese
33834,southern_us
25873,moroccan
5938,greek
34762,greek
39835,southern_us
5805,indian
13914,chinese
45924,moroccan
41460,italian
37287,russian
25059,italian
34872,mexican
7524,chinese
10427,korean
8014,spanish
14740,moroccan
24329,irish
38514,thai
12665,chinese
24655,italian
7078,vietnamese
15995,southern_us
15861,southern_us
30662,southern_us
17836,greek
2078,french
3600,filipino
46302,indian
28375,southern_us
34839,thai
18345,mexican
23205,russian
34763,italian
26692,british
10317,vietnamese
11767,brazilian
36881,italian
33468,japanese
20669,mexican
18159,spanish
22891,french
39588,greek
35941,japanese
15981,mexican
26013,chinese
5076,korean
1573,italian
39380,irish
13845,southern_us
35146,brazilian
32924,moroccan
9567,mexican
35203,french
39666,french
17786,vietnamese
21936,italian
8668,chinese
41339,french
32268,spanish
29706,mexican
42032,mexican
8105,british
11218,indian
7159,brazilian
47817,moroccan
1572,jamaican
38720,cajun_creole
14780,mexican
31839,spanish
6501,mexican
39533,cajun_creole
22820,southern_us
9619,southern_us
14025,jamaican
19697,italian
5370,southern_us
32639,jamaican
15249,filipino
47776,greek
48134,brazilian
24141,filipino
4117,chinese
20578,russian
47585,irish
20326,brazilian
43932,jamaican
29704,chinese
12447,greek
38117,thai
2684,greek
25371,mexican
25518,greek
27083,italian
16073,moroccan
45667,cajun_creole
44188,moroccan
44888,southern_us
41594,moroccan
1061,filipino
6536,french
31586,filipino
9792,italian
40395,thai
24861,chinese
32253,indian
31082,french
19298,korean
6600,japanese
46939,french
6092,chinese
36600,spanish
45979,italian
46910,southern_us
14174,southern_us
10609,mexican
28647,greek
19066,indian
16803,indian
49114,korean
14664,moroccan
39670,russian
4583,indian
31121,french
12589,southern_us
22551,brazilian
11817,mexican
22003,thai
42091,southern_us
45966,spanish
6811,irish
2711,italian
44757,russian
5349,spanish
30294,chinese
48944,british
44048,french
411,indian
44998,japanese
18078,thai
48533,italian
16485,chinese
32939,irish
11808,cajun_creole
23059,korean
16466,jamaican
7315,russian
13178,indian
2751,indian
41395,mexican
20534,french
12111,british
38708,spanish
37481,spanish
28048,mexican
13123,southern_us
2174,vietnamese
17190,cajun_creole
25756,mexican
38180,moroccan
26892,southern_us
23757,vietnamese
8553,spanish
36272,vietnamese
35224,thai
5203,russian
23565,irish
31420,greek
43491,vietnamese
38773,southern_us
15223,indian
17763,brazilian
24528,italian
21704,french
45329,mexican
48876,jamaican
3741,mexican
47710,italian
9182,indian
13782,southern_us
3369,korean
11985,russian
39817,vietnamese
26869,greek
37461,indian
24217,italian
2474,moroccan
45929,french
12768,russian
924,cajun_creole
13258,british
7955,indian
37056,cajun_creole
17934,mexican
5843,british
46881,italian
4049,vietnamese
24173,southern_us
4683,greek
32612,chinese
11314,mexican
13550,mexican
2483,japanese
9573,italian
34113,korean
37865,filipino
36951,brazilian
4703,moroccan
10734,indian
40444,mexican
44334,cajun_creole
35991,greek
34020,southern_us
3743,japanese
18305,japanese
7877,french
10606,russian
30584,spanish
9266,indian
35196,mexican
41070,spanish
25930,filipino
48564,brazilian
14213,thai
6618,mexican
18479,cajun_creole
10279,indian
30750,southern_us
45701,italian
22947,thai
6467,indian
16365,japanese
7184,greek
23270,mexican
41805,cajun_creole
7537,indian
18616,korean
42857,indian
37906,irish
16846,southern_us
573,southern_us
26657,indian
12408,irish
38232,southern_us
33447,russian
40227,southern_us
35760,greek
1385,spanish
47866,french
30871,brazilian
22604,korean
39397,greek
38782,indian
45343,italian
26112,vietnamese
10209,italian
31702,japanese
37943,korean
23471,russian
3529,vietnamese
46794,italian
16626,mexican
32361,korean
20932,cajun_creole
11183,indian
33661,greek
12681,mexican
2450,mexican
23979,cajun_creole
18465,italian
28234,italian
47449,italian
33869,indian
4924,mexican
18862,vietnamese
30556,thai
35762,southern_us
7396,cajun_creole
21232,spanish
18299,japanese
35468,russian
42838,italian
33972,cajun_creole
46021,mexican
1627,brazilian
28873,japanese
38927,mexican
25262,korean
19152,russian
11061,southern_us
27000,indian
37396,chinese
47358,mexican
47825,italian
24681,irish
37706,french
44056,southern_us
38298,italian
30788,irish
36144,greek
21792,cajun_creole
31745,mexican
15104,french
30589,thai
14235,indian
2608,british
34828,french
3282,southern_us
4336,thai
25666,jamaican
17831,indian
17008,southern_us
35845,mexican
19494,thai
30797,indian
33763,jamaican
19950,british
23089,filipino
32074,chinese
49640,filipino
8403,japanese
15879,french
7949,indian
31483,vietnamese
32928,japanese
27647,southern_us
34616,italian
21113,french
41599,cajun_creole
23924,chinese
36335,italian
36194,thai
10980,mexican
45999,southern_us
3943,brazilian
188,southern_us
5799,thai
20964,southern_us
2716,russian
5464,italian
17640,chinese
39437,moroccan
14835,thai
3094,french
14826,brazilian
30173,southern_us
37811,italian
22363,korean
6369,southern_us
26850,mexican
48887,italian
44405,russian
21477,mexican
32697,indian
38843,italian
20076,spanish
26429,mexican
35648,vietnamese
41794,mexican
22100,spanish
30216,spanish
17656,filipino
17317,greek
4928,italian
43965,french
6404,british
12274,thai
6651,irish
40406,french
40933,russian
23419,mexican
37867,brazilian
28834,cajun_creole
23912,russian
4791,mexican
36354,japanese
32298,southern_us
44577,japanese
48859,korean
32485,moroccan
8394,french
7708,italian
38385,russian
22622,thai
29716,thai
44462,mexican
9422,mexican
22499,mexican
36,italian
434,italian
5479,mexican
42420,southern_us
47346,irish
44568,spanish
38650,greek
19191,british
22848,british
17886,mexican
6036,irish
38608,russian
12890,korean
15709,jamaican
13125,chinese
48454,italian
36627,irish
47884,italian
28,russian
45365,mexican
40795,filipino
17651,indian
1530,italian
17604,thai
4700,mexican
24972,irish
23525,southern_us
7092,cajun_creole
43757,mexican
4808,brazilian
7249,southern_us
27589,russian
47523,russian
44244,french
10383,chinese
37285,mexican
21332,japanese
7311,greek
28052,irish
31653,italian
1740,spanish
5484,southern_us
41406,southern_us
41907,southern_us
46515,cajun_creole
38392,greek
15925,japanese
5094,brazilian
31816,mexican
35713,brazilian
31296,mexican
41640,french
22419,indian
47874,cajun_creole
6570,italian
6936,mexican
34063,cajun_creole
34141,italian
44572,southern_us
28425,italian
38481,mexican
18955,greek
46466,french
5692,british
39836,mexican
33718,moroccan
36250,moroccan
286,indian
29766,italian
20541,french
31173,irish
46440,russian
23905,indian
37232,russian
8517,french
21249,french
32700,southern_us
22845,spanish
45461,greek
1307,filipino
30010,brazilian
21646,mexican
28148,greek
26450,jamaican
16602,mexican
9928,russian
27063,french
22273,southern_us
12744,japanese
28272,cajun_creole
30350,cajun_creole
23362,french
13645,moroccan
16942,cajun_creole
34970,italian
27829,russian
38058,mexican
13256,thai
31859,italian
43027,cajun_creole
22235,chinese
2933,southern_us
45981,mexican
11460,spanish
33770,cajun_creole
24399,french
8006,russian
48885,korean
42585,moroccan
40160,mexican
45541,vietnamese
22410,vietnamese
26226,vietnamese
4591,jamaican
5457,mexican
39085,southern_us
24040,mexican
6576,vietnamese
34310,southern_us
27350,southern_us
9968,thai
2464,french
27952,chinese
43388,mexican
33143,mexican
28083,thai
15927,mexican
10255,southern_us
8011,japanese
5195,thai
36015,vietnamese
40910,italian
11309,spanish
47556,cajun_creole
27958,vietnamese
27198,spanish
643,moroccan
40853,moroccan
15815,japanese
2063,spanish
19827,irish
33443,mexican
44632,korean
26773,vietnamese
3203,italian
32873,chinese
24806,thai
45942,spanish
1324,french
32526,japanese
48093,vietnamese
48942,british
8845,french
11546,french
44358,mexican
3209,cajun_creole
10553,greek
44430,french
44712,italian
16351,indian
44644,italian
31670,brazilian
49147,southern_us
19750,brazilian
48121,chinese
22722,italian
9910,jamaican
14236,spanish
48341,southern_us
23190,vietnamese
20362,moroccan
44794,brazilian
39419,spanish
13526,italian
42270,jamaican
37208,southern_us
33824,french
29953,italian
16387,filipino
37672,southern_us
1868,greek
24984,chinese
47128,mexican
44303,russian
20318,thai
7513,french
13261,spanish
19259,southern_us
31103,cajun_creole
24037,italian
29984,southern_us
28159,french
5318,indian
23962,mexican
2084,greek
41793,french
18960,italian
17025,brazilian
15510,indian
36832,japanese
20643,italian
4154,southern_us
10510,chinese
45117,southern_us
43403,italian
42471,jamaican
6942,italian
33309,cajun_creole
6689,cajun_creole
48687,italian
9880,greek
25590,french
21842,jamaican
27151,japanese
565,korean
21740,mexican
42399,italian
35928,spanish
47060,russian
43147,indian
16625,italian
16769,brazilian
12515,cajun_creole
14731,french
11658,jamaican
49467,thai
19749,japanese
39723,chinese
5722,italian
31967,cajun_creole
39857,russian
16534,italian
27334,spanish
32215,southern_us
34903,greek
24990,cajun_creole
31307,moroccan
38874,mexican
24130,italian
27816,chinese
939,korean
38293,southern_us
7889,southern_us
22114,southern_us
24614,korean
48827,thai
3387,british
41676,british
3152,mexican
38805,mexican
27078,japanese
34940,italian
16855,thai
41891,mexican
36715,japanese
49455,mexican
26522,spanish
28420,greek
329,french
18986,mexican
31705,french
7402,greek
10212,irish
10640,korean
38014,japanese
5172,greek
26986,brazilian
5088,vietnamese
