id,cuisine
42703,mexican
16083,greek
26613,korean
28088,italian
39965,irish
36239,korean
4322,moroccan
9951,french
3045,irish
28585,moroccan
39841,french
25913,mexican
39715,vietnamese
23135,mexican
47022,indian
24160,brazilian
18619,italian
12574,japanese
22681,thai
33692,cajun_creole
538,mexican
22118,thai
21890,irish
36340,mexican
27973,brazilian
12870,mexican
22564,korean
35063,brazilian
7000,russian
11318,brazilian
47001,italian
11395,korean
23507,brazilian
47242,french
48957,greek
17721,russian
25138,russian
47438,moroccan
47162,british
42459,greek
6486,cajun_creole
24116,vietnamese
31596,korean
38887,filipino
10665,jamaican
13712,southern_us
2633,british
35784,russian
45204,spanish
46722,french
34949,russian
35321,thai
46430,jamaican
34431,spanish
30890,russian
42132,filipino
15702,vietnamese
47719,moroccan
45160,italian
20600,russian
10800,greek
30479,greek
9457,cajun_creole
26571,thai
42942,southern_us
36635,mexican
43617,thai
16911,brazilian
122,cajun_creole
22340,russian
37007,moroccan
23595,italian
25233,moroccan
5503,korean
47338,thai
44695,filipino
7141,spanish
14564,brazilian
19655,brazilian
35326,brazilian
35922,japanese
28171,jamaican
1322,jamaican
14923,jamaican
42344,italian
16380,mexican
15233,indian
8338,filipino
41014,filipino
30440,mexican
23043,japanese
20788,cajun_creole
14375,brazilian
1184,vietnamese
34280,irish
46171,cajun_creole
31834,japanese
14759,jamaican
15855,vietnamese
6662,italian
15056,greek
34873,korean
20089,southern_us
20015,cajun_creole
18402,italian
6418,brazilian
1454,vietnamese
14070,vietnamese
26424,japanese
27349,brazilian
26459,korean
13151,french
12264,moroccan
18366,british
46851,korean
18954,greek
39858,korean
43500,irish
21656,russian
10505,vietnamese
5313,moroccan
28951,japanese
19961,indian
1795,british
9917,irish
26180,mexican
9726,greek
47689,italian
7866,spanish
41625,mexican
35160,korean
4430,southern_us
39082,irish
46186,indian
11988,brazilian
24177,korean
31849,irish
41194,spanish
36968,mexican
42330,thai
36791,korean
19704,greek
4933,indian
4255,mexican
37105,irish
35848,mexican
17416,cajun_creole
39066,japanese
36270,cajun_creole
24406,jamaican
20517,spanish
27630,mexican
19670,russian
4685,moroccan
45260,italian
378,korean
40841,russian
27632,japanese
12193,mexican
38047,mexican
10170,italian
25043,korean
23851,vietnamese
14743,korean
13294,spanish
26466,korean
32002,spanish
37526,cajun_creole
8888,brazilian
38945,russian
38546,moroccan
38869,russian
10556,mexican
3296,russian
25977,mexican
32025,mexican
44087,greek
32762,mexican
824,irish
44636,cajun_creole
542,korean
38218,french
41930,brazilian
1987,greek
37378,jamaican
8873,italian
1513,japanese
44013,indian
38042,japanese
11576,jamaican
24510,jamaican
823,spanish
23443,vietnamese
34870,indian
3846,brazilian
14993,french
16854,mexican
5886,spanish
33793,cajun_creole
2999,brazilian
20843,brazilian
29153,thai
33790,moroccan
16516,french
37887,french
18466,indian
48033,spanish
45404,moroccan
4175,mexican
31986,italian
38555,japanese
26832,korean
19810,brazilian
49086,irish
39579,cajun_creole
25551,jamaican
42549,greek
22052,mexican
45632,greek
4143,mexican
11310,greek
32839,japanese
48171,chinese
22896,cajun_creole
10878,irish
31643,mexican
47624,thai
35141,brazilian
13498,brazilian
24566,moroccan
16533,french
15437,mexican
19426,greek
32416,thai
2427,italian
9178,irish
40606,russian
28450,chinese
7946,italian
21756,moroccan
17843,korean
44066,brazilian
7427,korean
11297,russian
42965,moroccan
23067,french
35066,vietnamese
27938,greek
39075,greek
20200,jamaican
19823,korean
12336,filipino
34714,thai
45388,italian
25639,greek
33985,russian
25524,thai
19641,thai
11106,korean
22165,greek
35412,greek
23475,japanese
1570,spanish
12815,spanish
37253,southern_us
16900,italian
7701,russian
49391,brazilian
1132,jamaican
13051,mexican
2284,vietnamese
21410,russian
25604,greek
45746,vietnamese
35911,cajun_creole
26608,korean
16991,french
40657,brazilian
47960,russian
38408,spanish
1295,vietnamese
40139,russian
38538,british
26420,spanish
10326,thai
5181,spanish
18210,indian
3241,brazilian
27062,cajun_creole
41527,thai
45484,brazilian
38755,russian
47246,greek
164,russian
723,moroccan
299,russian
1519,cajun_creole
34077,filipino
45254,japanese
34760,russian
11154,thai
26274,greek
15081,moroccan
45100,jamaican
1417,irish
32083,french
29971,russian
17679,southern_us
36539,indian
34975,spanish
4633,moroccan
10321,mexican
35565,moroccan
26919,chinese
9549,italian
31863,cajun_creole
22053,greek
19443,moroccan
18540,greek
23354,greek
13859,cajun_creole
23904,vietnamese
6675,british
18595,brazilian
12967,korean
17283,irish
23211,russian
14358,jamaican
31398,moroccan
42650,italian
25258,korean
18457,vietnamese
11810,jamaican
9499,jamaican
11943,vietnamese
6810,vietnamese
34323,russian
23296,korean
45927,greek
45196,french
19917,japanese
20210,moroccan
41629,korean
39907,italian
4956,mexican
37058,brazilian
20859,filipino
3315,french
4401,spanish
21361,cajun_creole
44164,russian
26391,moroccan
47771,italian
44140,greek
43739,moroccan
12481,french
12292,thai
15965,indian
23409,thai
39005,korean
2774,thai
14529,korean
16926,russian
26890,brazilian
9663,russian
43052,vietnamese
24193,irish
5476,french
10048,greek
1981,mexican
12194,chinese
22202,russian
7626,japanese
37365,brazilian
44144,indian
37723,russian
47194,brazilian
30827,brazilian
33108,japanese
2075,cajun_creole
6326,italian
11083,mexican
30311,vietnamese
45371,spanish
18232,moroccan
9768,korean
6648,irish
35650,brazilian
23013,jamaican
6669,mexican
42670,brazilian
18155,cajun_creole
44622,vietnamese
28426,russian
23743,mexican
14176,brazilian
9576,italian
36577,spanish
16671,italian
22964,thai
16424,british
47225,british
17565,moroccan
36401,filipino
30314,russian
32982,jamaican
21866,french
1475,russian
13053,irish
33983,russian
24051,irish
22800,jamaican
16561,korean
2740,russian
219,spanish
48737,moroccan
2164,russian
13579,greek
71,spanish
12420,mexican
35209,jamaican
11472,jamaican
43172,chinese
24927,jamaican
37102,moroccan
10743,british
27874,jamaican
9565,brazilian
21419,chinese
767,vietnamese
28308,chinese
37605,greek
9558,japanese
31527,russian
2419,filipino
7541,filipino
11400,italian
23487,french
8087,russian
21906,british
48830,mexican
37328,brazilian
45490,italian
9710,greek
16153,spanish
39537,brazilian
13923,jamaican
8120,cajun_creole
12923,cajun_creole
1556,filipino
6871,greek
34201,brazilian
36146,russian
33170,irish
20082,brazilian
26517,irish
15214,cajun_creole
34092,cajun_creole
40902,cajun_creole
44452,moroccan
2083,filipino
44897,southern_us
17850,french
26693,greek
19618,japanese
35589,indian
46084,cajun_creole
17256,mexican
47570,brazilian
32796,moroccan
27047,moroccan
39487,greek
130,vietnamese
17627,cajun_creole
29072,spanish
1108,russian
22666,southern_us
41630,cajun_creole
27289,spanish
42299,cajun_creole
36078,russian
7098,russian
46999,vietnamese
28791,korean
39576,spanish
2447,spanish
22449,russian
23828,southern_us
5660,russian
47460,korean
17912,cajun_creole
12288,cajun_creole
44037,russian
20875,spanish
6500,korean
13813,cajun_creole
4907,moroccan
38186,spanish
9816,spanish
8170,jamaican
21681,brazilian
42384,italian
35366,filipino
34244,moroccan
35421,jamaican
33457,mexican
28026,russian
38122,jamaican
21362,french
42253,jamaican
21994,irish
34457,filipino
40229,mexican
10181,japanese
38257,spanish
40992,cajun_creole
15617,spanish
34754,thai
45459,italian
31295,russian
44977,british
18322,japanese
23257,korean
10084,brazilian
16445,indian
10594,vietnamese
26828,greek
47643,filipino
49680,thai
27446,greek
8731,brazilian
37341,korean
42241,japanese
13669,brazilian
21403,jamaican
688,mexican
23894,cajun_creole
35753,spanish
44692,brazilian
235,mexican
20982,cajun_creole
10166,mexican
2187,greek
5022,filipino
49037,cajun_creole
44478,french
8912,jamaican
8919,brazilian
23856,southern_us
14647,spanish
48870,filipino
14377,mexican
18548,british
39591,british
46746,greek
31926,spanish
10159,vietnamese
11342,vietnamese
32421,cajun_creole
19969,greek
3029,russian
39565,spanish
7426,cajun_creole
20624,greek
4385,brazilian
18761,cajun_creole
46710,irish
46241,british
14208,moroccan
29323,brazilian
40663,russian
32391,mexican
9506,spanish
35402,italian
48796,russian
4657,vietnamese
2404,brazilian
36923,irish
41762,spanish
19344,chinese
19876,italian
39452,brazilian
19209,indian
35461,vietnamese
5784,southern_us
40345,brazilian
24765,moroccan
25563,brazilian
40680,mexican
36932,cajun_creole
28106,jamaican
12717,brazilian
40100,greek
6960,filipino
20724,korean
24433,french
32118,vietnamese
22353,italian
23040,thai
46246,spanish
36642,cajun_creole
21579,irish
24073,southern_us
16775,vietnamese
24732,jamaican
24221,italian
33300,irish
34971,vietnamese
19777,greek
24337,spanish
24709,korean
28557,italian
8963,russian
31515,mexican
22575,filipino
11011,italian
42030,italian
48012,chinese
13623,korean
49552,mexican
5702,jamaican
3847,greek
34221,greek
4312,irish
35834,brazilian
11849,cajun_creole
38290,indian
3064,cajun_creole
30099,russian
37354,spanish
27877,japanese
45642,spanish
10629,brazilian
17557,mexican
3725,mexican
49507,russian
5560,moroccan
42239,jamaican
29559,thai
46028,russian
26523,mexican
28313,thai
32502,filipino
43610,brazilian
35563,spanish
22160,jamaican
11258,filipino
36220,japanese
15974,british
30449,indian
29676,indian
29951,vietnamese
2268,spanish
36813,cajun_creole
28096,mexican
40471,cajun_creole
6545,brazilian
33598,moroccan
22338,spanish
41918,thai
2133,mexican
42259,korean
11056,mexican
7034,italian
17040,filipino
35238,brazilian
46155,thai
23356,irish
3909,japanese
22107,mexican
1656,southern_us
9302,irish
19473,greek
13566,russian
23424,cajun_creole
4139,korean
15970,spanish
47732,southern_us
37251,russian
44870,vietnamese
9773,french
2131,brazilian
6381,spanish
9613,korean
47364,korean
34376,chinese
26408,filipino
4763,jamaican
18982,mexican
2766,filipino
19247,korean
13462,russian
19678,russian
22814,moroccan
18582,cajun_creole
3124,vietnamese
19347,greek
8812,cajun_creole
22037,mexican
15423,british
35960,cajun_creole
49336,brazilian
1255,mexican
17646,irish
20631,cajun_creole
19492,cajun_creole
22895,moroccan
18607,russian
34569,vietnamese
48356,french
12252,brazilian
21071,greek
22458,brazilian
19585,brazilian
15597,russian
15038,brazilian
20028,japanese
29764,mexican
17206,brazilian
40901,mexican
37954,vietnamese
16933,thai
42657,spanish
21846,chinese
33834,cajun_creole
25873,moroccan
5938,filipino
34762,brazilian
39835,spanish
5805,indian
13914,chinese
45924,moroccan
41460,japanese
37287,russian
25059,spanish
34872,mexican
7524,chinese
10427,korean
8014,british
14740,jamaican
24329,filipino
38514,thai
12665,chinese
24655,italian
7078,filipino
15995,greek
15861,jamaican
30662,mexican
17836,russian
2078,russian
3600,filipino
46302,japanese
28375,spanish
34839,thai
18345,cajun_creole
23205,russian
34763,spanish
26692,russian
10317,vietnamese
11767,brazilian
36881,japanese
33468,vietnamese
20669,cajun_creole
18159,brazilian
22891,french
39588,greek
35941,japanese
15981,mexican
26013,thai
5076,korean
1573,italian
39380,brazilian
13845,irish
35146,russian
32924,russian
9567,greek
35203,british
39666,greek
17786,vietnamese
21936,italian
8668,filipino
41339,irish
32268,spanish
29706,cajun_creole
42032,mexican
8105,brazilian
11218,russian
7159,brazilian
47817,russian
1572,korean
38720,cajun_creole
14780,mexican
31839,moroccan
6501,cajun_creole
39533,cajun_creole
22820,british
9619,japanese
14025,brazilian
19697,greek
5370,jamaican
32639,brazilian
15249,brazilian
47776,moroccan
48134,brazilian
24141,filipino
4117,korean
20578,russian
47585,irish
20326,brazilian
43932,filipino
29704,chinese
12447,brazilian
38117,vietnamese
2684,greek
25371,spanish
25518,filipino
27083,french
16073,moroccan
45667,cajun_creole
44188,brazilian
44888,southern_us
41594,moroccan
1061,filipino
6536,irish
31586,korean
9792,moroccan
40395,thai
24861,spanish
32253,indian
31082,french
19298,korean
6600,filipino
46939,cajun_creole
6092,chinese
36600,russian
45979,british
46910,southern_us
14174,irish
10609,cajun_creole
28647,greek
19066,indian
16803,greek
49114,jamaican
14664,korean
39670,russian
4583,indian
31121,british
12589,cajun_creole
22551,russian
11817,cajun_creole
22003,moroccan
42091,french
45966,spanish
6811,southern_us
2711,italian
44757,filipino
5349,british
30294,indian
48944,british
44048,spanish
411,irish
44998,korean
18078,vietnamese
48533,italian
16485,korean
32939,irish
11808,spanish
23059,korean
16466,cajun_creole
7315,brazilian
13178,indian
2751,indian
41395,mexican
20534,irish
12111,brazilian
38708,greek
37481,spanish
28048,brazilian
13123,spanish
2174,korean
17190,cajun_creole
25756,mexican
38180,moroccan
26892,jamaican
23757,vietnamese
8553,moroccan
36272,vietnamese
35224,jamaican
5203,russian
23565,russian
31420,moroccan
43491,vietnamese
38773,cajun_creole
15223,indian
17763,russian
24528,japanese
21704,british
45329,brazilian
48876,russian
3741,mexican
47710,italian
9182,jamaican
13782,cajun_creole
3369,korean
11985,brazilian
39817,filipino
26869,british
37461,indian
24217,irish
2474,moroccan
45929,british
12768,russian
924,cajun_creole
13258,russian
7955,indian
37056,cajun_creole
17934,spanish
5843,thai
46881,italian
4049,vietnamese
24173,russian
4683,spanish
32612,japanese
11314,spanish
13550,mexican
2483,japanese
9573,greek
34113,korean
37865,filipino
36951,brazilian
4703,moroccan
10734,japanese
40444,jamaican
44334,russian
35991,greek
34020,spanish
3743,chinese
18305,korean
7877,brazilian
10606,russian
30584,brazilian
9266,japanese
35196,mexican
41070,spanish
25930,filipino
48564,brazilian
14213,thai
6618,mexican
18479,cajun_creole
10279,french
30750,filipino
45701,italian
22947,thai
6467,indian
16365,indian
7184,greek
23270,cajun_creole
41805,cajun_creole
7537,indian
18616,korean
42857,indian
37906,irish
16846,jamaican
573,irish
26657,british
12408,russian
38232,moroccan
33447,russian
40227,cajun_creole
35760,filipino
1385,irish
47866,spanish
30871,russian
22604,korean
39397,moroccan
38782,jamaican
45343,cajun_creole
26112,jamaican
10209,italian
31702,jamaican
37943,korean
23471,russian
3529,vietnamese
46794,italian
16626,mexican
32361,korean
20932,cajun_creole
11183,brazilian
33661,greek
12681,mexican
2450,spanish
23979,cajun_creole
18465,italian
28234,greek
47449,jamaican
33869,indian
4924,cajun_creole
18862,vietnamese
30556,japanese
35762,irish
7396,brazilian
21232,brazilian
18299,irish
35468,russian
42838,moroccan
33972,cajun_creole
46021,vietnamese
1627,brazilian
28873,filipino
38927,mexican
25262,korean
19152,russian
11061,russian
27000,brazilian
37396,chinese
47358,mexican
47825,cajun_creole
24681,irish
37706,russian
44056,italian
38298,french
30788,irish
36144,greek
21792,cajun_creole
31745,mexican
15104,french
30589,vietnamese
14235,indian
2608,russian
34828,cajun_creole
3282,british
4336,brazilian
25666,brazilian
17831,jamaican
17008,french
35845,jamaican
19494,korean
30797,japanese
33763,japanese
19950,british
23089,russian
32074,chinese
49640,russian
8403,japanese
15879,cajun_creole
7949,moroccan
31483,korean
32928,japanese
27647,irish
34616,spanish
21113,french
41599,cajun_creole
23924,chinese
36335,italian
36194,filipino
10980,japanese
45999,brazilian
3943,brazilian
188,russian
5799,moroccan
20964,southern_us
2716,russian
5464,italian
17640,spanish
39437,irish
14835,vietnamese
3094,british
14826,brazilian
30173,cajun_creole
37811,greek
22363,korean
6369,southern_us
26850,mexican
48887,italian
44405,russian
21477,mexican
32697,indian
38843,french
20076,moroccan
26429,mexican
35648,filipino
41794,cajun_creole
22100,greek
30216,brazilian
17656,filipino
17317,greek
4928,greek
43965,russian
6404,russian
12274,chinese
6651,brazilian
40406,british
40933,russian
23419,brazilian
37867,brazilian
28834,greek
23912,korean
4791,mexican
36354,korean
32298,cajun_creole
44577,japanese
48859,korean
32485,brazilian
8394,spanish
7708,french
38385,brazilian
22622,vietnamese
29716,vietnamese
44462,mexican
9422,mexican
22499,mexican
36,cajun_creole
434,greek
5479,cajun_creole
42420,brazilian
47346,irish
44568,spanish
38650,greek
19191,british
22848,irish
17886,mexican
6036,irish
38608,russian
12890,korean
15709,russian
13125,british
48454,italian
36627,irish
47884,italian
28,russian
45365,mexican
40795,japanese
17651,japanese
1530,spanish
17604,korean
4700,spanish
24972,filipino
23525,spanish
7092,greek
43757,mexican
4808,brazilian
7249,irish
27589,irish
47523,russian
44244,russian
10383,vietnamese
37285,mexican
21332,japanese
7311,greek
28052,russian
31653,french
1740,moroccan
5484,southern_us
41406,jamaican
41907,cajun_creole
46515,mexican
38392,russian
15925,japanese
5094,brazilian
31816,filipino
35713,brazilian
31296,moroccan
41640,british
22419,moroccan
47874,vietnamese
6570,jamaican
6936,brazilian
34063,cajun_creole
34141,moroccan
44572,southern_us
28425,cajun_creole
38481,mexican
18955,greek
46466,french
5692,british
39836,mexican
33718,greek
36250,russian
286,indian
29766,italian
20541,japanese
31173,russian
46440,russian
23905,moroccan
37232,russian
8517,french
21249,cajun_creole
32700,cajun_creole
22845,cajun_creole
45461,russian
1307,filipino
30010,brazilian
21646,mexican
28148,greek
26450,jamaican
16602,mexican
9928,russian
27063,southern_us
22273,cajun_creole
12744,japanese
28272,jamaican
30350,jamaican
23362,cajun_creole
13645,greek
16942,cajun_creole
34970,brazilian
27829,russian
38058,mexican
13256,thai
31859,italian
43027,russian
22235,korean
2933,cajun_creole
45981,brazilian
11460,spanish
33770,cajun_creole
24399,spanish
8006,russian
48885,korean
42585,moroccan
40160,mexican
45541,korean
22410,vietnamese
26226,vietnamese
4591,moroccan
5457,spanish
39085,mexican
24040,mexican
6576,vietnamese
34310,irish
27350,chinese
9968,thai
2464,british
27952,chinese
43388,mexican
33143,spanish
28083,vietnamese
15927,mexican
10255,southern_us
8011,chinese
5195,vietnamese
36015,vietnamese
40910,french
11309,brazilian
47556,cajun_creole
27958,filipino
27198,spanish
643,french
40853,moroccan
15815,korean
2063,russian
19827,russian
33443,russian
44632,korean
26773,vietnamese
3203,thai
32873,filipino
24806,thai
45942,spanish
1324,russian
32526,japanese
48093,korean
48942,british
8845,french
11546,greek
44358,jamaican
3209,cajun_creole
10553,filipino
44430,french
44712,french
16351,japanese
44644,greek
31670,brazilian
49147,southern_us
19750,brazilian
48121,vietnamese
22722,brazilian
9910,russian
14236,spanish
48341,filipino
23190,vietnamese
20362,italian
44794,brazilian
39419,korean
13526,french
42270,korean
37208,cajun_creole
33824,greek
29953,italian
16387,korean
37672,filipino
1868,russian
24984,thai
47128,spanish
44303,russian
20318,korean
7513,cajun_creole
13261,moroccan
19259,russian
31103,russian
24037,greek
29984,irish
28159,british
5318,brazilian
23962,mexican
2084,greek
41793,british
18960,italian
17025,brazilian
15510,brazilian
36832,japanese
20643,italian
4154,mexican
10510,chinese
45117,brazilian
43403,cajun_creole
42471,japanese
6942,italian
33309,russian
6689,cajun_creole
48687,italian
9880,greek
25590,filipino
21842,brazilian
27151,japanese
565,korean
21740,thai
42399,russian
35928,greek
47060,russian
43147,indian
16625,greek
16769,brazilian
12515,irish
14731,moroccan
11658,brazilian
